theta_rad,theta_over_pi,t_over_R_vol_low,t_over_R_vol_mid,t_over_R_vol_high
5.824300986992313,1.8539325842696628,0.01620003055707362,0.01591711302963609,0.0179033024776285
5.859599780852872,1.8651685393258426,0.015559703451084421,0.013651703579851529,0.015794954267007565
5.894898574713432,1.8764044943820224,0.015352877950122742,0.011522386424539887,0.013863573812220972
5.9301973685739915,1.8876404494382022,0.01493265630375447,0.010578815149372589,0.012700377496382233
5.965496162434551,1.898876404494382,0.014481378607629861,0.010279080834152061,0.012340598284143254
6.000794956295111,1.9101123595505618,0.014298873512786853,0.010345400437524875,0.012319167271366773
6.03609375015567,1.9213483146067416,0.014098498698662008,0.010315613206660102,0.01252510865732817
6.07139254401623,1.9325842696629214,0.013830800409133457,0.010336399729695358,0.012582836645529658
6.106691337876788,1.943820224719101,0.013724162243820774,0.01051167070288467,0.012618662527880123
6.141990131737348,1.9550561797752808,0.01367717612939968,0.010319791477719427,0.012853247181193399
6.1772889255979075,1.9662921348314606,0.013205952328210693,0.010807345395474628,0.01286920567786724
6.212587719458467,1.9775280898876404,0.01315638412177412,0.01075643293200705,0.013024323933629747
6.247886513319027,1.9887640449438202,0.01289931399897596,0.010681263029409064,0.012959753362862609
6.283185307179586,2.0,0.012644226901635445,0.010836674046630112,0.012828416347257201
