V_norm,p_norm_mean,p_norm_std
0.006445466426046394,0.6637296148617436,0.03283511724752835
0.0064603520298016975,0.6598857708368877,0.033480392410247764
0.006475237633557001,0.6560217197431811,0.03410087450946537
0.006490123237312304,0.6530676325844114,0.035927112840044476
0.0065050088410676075,0.6501790936756434,0.03785322547690232
0.006519894444822911,0.6465722823026028,0.0388277178303016
0.006534780048578215,0.6427276490963821,0.03943900985036148
0.006549665652333518,0.6385781776878454,0.039637386605070886
0.006564551256088821,0.6342907844689748,0.03965067610395744
0.006579436859844125,0.6300033912501045,0.03966397582251373
0.0065943224635994285,0.6257159980312339,0.03967728575046298
0.006609208067354732,0.6214286048123635,0.039690605877534216
0.006624093671110035,0.6171412115934932,0.0397039361934624
0.0066389792748653385,0.6128801464285049,0.039709637935528536
0.006653864878620642,0.6086243961877092,0.03971381142389223
0.006668750482375946,0.6043686459469136,0.039717999045296444
0.0066836360861312494,0.600112895706118,0.039722200795271376
